808.5,1.7,0.17,-0.344,-0.189,0.058,-0.151,9.735,328.37,28.4,5,0,0,34.144712,338.37,,1,1,1,1,,1972,,,13.5
808.75,1.75,0.175,-0.373,-0.169,0.018,-0.157,9.809,328.37,28.4,5,0,0,34.144712,338.37,,1,1,1,1,,1972.5,,,13.5
809,1.8,0.18,-0.373,-0.169,0.018,-0.157,9.809,328.37,28.4,5,0,0,34.144712,338.37,,1,1,1,1,,1973,,,13.5
809.25,1.85,0.185,-0.374,-0.112,-0.013,-0.122,9.891,328.27,27.48,6.7,0,0,33.038616,339.97,,1,1,1,1,,1973.5,,,13.5
809.5,1.9,0.19,-0.374,-0.112,-0.013,-0.122,9.891,328.27,27.48,6.7,0,0,33.038616,339.97,,1,1,1,1,,1974,,,13.5
809.75,1.95,0.195,-0.335,-0.023,-0.031,-0.117,9.974,328.27,27.48,6.7,0,0,33.038616,339.97,,1,1,1,1,,1974.5,,,13.5
810,2,0.2,-0.335,-0.023,-0.031,-0.117,9.974,328.27,27.48,6.7,0,0,33.038616,339.97,,1,1,1,1,,1975,,,13.5
810.25,1.95,0.195,-0.245,0.099,-0.057,-0.116,10.062,328.27,27.48,5.1,0,0,33.038616,338.37,,1,1,1,1,,1975.5,,,13.5
810.5,1.9,0.19,-0.245,0.099,-0.057,-0.116,10.062,328.27,27.48,5.1,0,0,33.038616,338.37,,1,1,1,1,,1976,,,13.5
810.75,1.85,0.185,-0.104,0.236,-0.079,-0.094,10.129,328.27,27.48,5.1,0,0,33.038616,338.37,,1,1,1,1,,1976.5,,,13.5
811,1.8,0.18,-0.104,0.236,-0.079,-0.094,10.129,328.27,27.48,5.1,0,0,33.038616,338.37,,1,1,1,1,,1977,,,13.5
811.25,1.75,0.175,0.081,0.367,-0.072,-0.075,10.164,328.17,26.56,3.7,0,0,31.932519,336.87,,1,1,1,1,,1977.5,,,13.5
811.5,1.7,0.17,0.081,0.367,-0.072,-0.075,10.164,328.17,26.56,3.7,0,0,31.932519,336.87,,1,1,1,1,,1978,,,13.5
811.75,1.65,0.165,0.295,0.471,-0.022,-0.044,10.121,328.17,26.56,3.7,0,0,31.932519,336.87,,1,1,1,1,,1978.5,,,13.5
812,1.6,0.16,0.295,0.471,-0.022,-0.044,10.121,328.17,26.56,3.7,0,0,31.932519,336.87,,1,1,1,1,,1979,,,13.5
812.25,1.55,0.155,0.512,0.529,0.008,0.003,10.059,328.27,26.56,6.8,0,0,31.932519,340.07,,1,1,1,1,,1979.5,,,13.5
812.5,1.5,0.15,0.512,0.529,0.008,0.003,10.059,328.27,26.56,6.8,0,0,31.932519,340.07,,1,1,1,1,,1980,,,13.5
812.75,1.45,0.145,0.703,0.526,0.05,0.009,9.949,328.27,26.56,6.8,0,0,31.932519,340.07,,1,1,1,1,,1980.5,,,13.5
813,1.4,0.14,0.703,0.526,0.05,0.009,9.949,328.27,26.56,6.8,0,0,31.932519,340.07,,1,1,1,1,,1981,,,13.6
813.25,1.35,0.135,0.837,0.447,0.105,0.005,9.795,328.37,27.48,8.5,0,0,33.038616,341.87,,1,1,1,1,,1981.5,,,13.6
813.5,1.3,0.13,0.837,0.447,0.105,0.005,9.795,328.37,27.48,8.5,0,0,33.038616,341.87,,1,1,1,1,,1982,,,13.6
813.75,1.25,0.125,0.886,0.299,0.16,0.035,9.622,328.37,27.48,8.5,0,0,33.038616,341.87,,1,1,1,1,,1982.5,,,13.6
814,1.2,0.12,0.886,0.299,0.16,0.035,9.622,328.37,27.48,8.5,0,0,33.038616,341.87,,1,1,1,1,,1983,,,13.6
814.25,1.15,0.115,0.832,0.094,0.192,0.035,9.478,328.37,28.4,15.5,0,0,34.144712,348.87,,1,1,1,1,,1983.5,,,13.6
814.5,1.1,0.11,0.832,0.094,0.192,0.035,9.478,328.37,28.4,15.5,0,0,34.144712,348.87,,1,1,1,1,,1984,,,13.6
814.75,1.05,0.105,0.669,-0.139,0.21,0.04,9.368,328.37,28.4,15.5,0,0,34.144712,348.87,,1,1,1,1,,1984.5,,,13.6
815,1,0.1,0.669,-0.139,0.21,0.04,9.368,328.37,28.4,15.5,0,0,34.144712,348.87,,1,1,1,1,,1985,,,13.6
815.25,0.95,0.095,0.41,-0.375,0.206,0.088,9.314,328.37,30.43,12.5,0,0,36.585338,345.87,,1,1,1,1,,1985.5,,,13.6
815.5,0.9,0.09,0.41,-0.375,0.206,0.088,9.314,328.37,30.43,12.5,0,0,36.585338,345.87,,1,1,1,1,,1986,,,13.6
815.75,0.85,0.085,0.079,-0.574,0.192,0.107,9.324,328.37,30.43,12.5,0,0,36.585338,345.87,,1,1,1,1,,1986.5,,,13.6
816,0.8,0.08,0.079,-0.574,0.192,0.107,9.324,328.37,30.43,12.5,0,0,36.585338,345.87,,1,1,1,1,,1987,,,13.6
816.25,0.75,0.075,-0.285,-0.71,0.146,0.096,9.412,328.47,29.33,6.3,0,0,35.262831,339.77,,1,1,1,1,,1987.5,,,13.6
816.5,0.7,0.07,-0.285,-0.71,0.146,0.096,9.412,328.47,29.33,6.3,0,0,35.262831,339.77,,1,1,1,1,,1988,,,13.6
816.75,0.65,0.065,-0.635,-0.754,0.084,0.032,9.572,328.47,29.33,6.3,0,0,35.262831,339.77,,1,1,1,1,,1988.5,,,13.6
817,0.6,0.06,-0.635,-0.754,0.084,0.032,9.572,328.47,29.33,6.3,0,0,35.262831,339.77,,1,1,1,1,,1989,,,13.6
817.25,0.55,0.055,-0.923,-0.701,0.03,-0.063,9.753,328.47,29.33,6,0,0,35.262831,339.47,,1,1,1,1,,1989.5,,,13.6
817.5,0.5,0.05,-0.923,-0.701,0.03,-0.063,9.753,328.47,29.33,6,0,0,35.262831,339.47,,1,1,1,1,,1990,,,13.6
817.75,0.45,0.045,-1.107,-0.55,-0.031,-0.166,9.954,328.47,29.33,6,0,0,35.262831,339.47,,1,1,1,1,,1990.5,,,13.6
818,0.4,0.04,-1.107,-0.55,-0.031,-0.166,9.954,328.47,29.33,6,0,0,35.262831,339.47,,1,1,1,1,,1991,,,13.6
818.25,0.35,0.035,-1.162,-0.331,-0.073,-0.213,10.118,328.37,30.43,2.8,0,0,36.585338,336.17,,1,1,1,1,,1991.5,,,13.6
818.5,0.3,0.03,-1.162,-0.331,-0.073,-0.213,10.118,328.37,30.43,2.8,0,0,36.585338,336.17,,1,1,1,1,,1992,,,13.6
818.75,0.25,0.025,-1.078,-0.071,-0.104,-0.239,10.246,328.37,30.43,2.8,0,0,36.585338,336.17,,1,1,1,1,,1992.5,,,13.6
819,0.2,0.02,-1.078,-0.071,-0.104,-0.239,10.246,328.37,30.43,2.8,0,0,36.585338,336.17,,1,1,1,1,,1993,,,13.7
819.25,0.15,0.015,-0.87,0.183,-0.095,-0.208,10.278,328.37,33.2,7.2,0,0,39.915649,340.57,,1,1,1,1,,1993.5,,,13.7
819.5,0.1,0.01,-0.87,0.183,-0.095,-0.208,10.278,328.37,33.2,7.2,0,0,39.915649,340.57,,1,1,1,1,,1994,,,13.7
819.75,0.05,0.005,-0.568,0.402,-0.088,-0.105,10.272,328.37,33.2,7.2,0,0,39.915649,340.57,,1,1,1,1,,1994.5,,,13.7
820,0,0,-0.568,0.402,-0.088,-0.105,10.272,328.37,33.2,7.2,0,0,39.915649,340.57,,1,1,1,1,,1995,,,13.7
820.25,-0.05,-0.005,-0.214,0.555,-0.053,-0.051,10.19,328.27,32.28,3.9,0,0,38.809553,337.17,,1,1,1,1,,1995.5,,,13.7
820.5,-0.1,-0.01,-0.214,0.555,-0.053,-0.051,10.19,328.27,32.28,3.9,0,0,38.809553,337.17,,1,1,1,1,,1996,,,13.7
820.75,-0.15,-0.015,0.146,0.63,-0.013,-0.058,10.077,328.27,32.28,3.9,0,0,38.809553,337.17,,1,1,1,1,,1996.5,,,13.7
821,-0.2,-0.02,0.146,0.63,-0.013,-0.058,10.077,328.27,32.28,3.9,0,0,38.809553,337.17,,1,1,1,1,,1997,,,13.7
821.25,-0.25,-0.025,0.469,0.628,0.024,-0.012,9.944,328.37,31.35,10,0,0,37.691434,343.37,,1,1,1,1,,1997.5,,,13.7
821.5,-0.3,-0.03,0.469,0.628,0.024,-0.012,9.944,328.37,31.35,10,0,0,37.691434,343.37,,1,1,1,1,,1998,,,13.7
821.75,-0.35,-0.035,0.72,0.553,0.056,0.015,9.819,328.37,31.35,10,0,0,37.691434,343.37,,1,1,1,1,,1998.5,,,13.7
822,-0.4,-0.04,0.72,0.553,0.056,0.015,9.819,328.37,31.35,10,0,0,37.691434,343.37,,1,1,1,1,,1999,,,13.7
822.25,-0.45,-0.045,0.877,0.425,0.099,0.051,9.691,328.37,31.35,4.8,0,0,37.691434,338.17,,1,1,1,1,,1999.5,,,13.7
822.5,-0.5,-0.05,0.877,0.425,0.099,0.051,9.691,328.37,31.35,4.8,0,0,37.691434,338.17,,1,1,1,1,,2000,,,13.7
822.75,-0.55,-0.055,0.93,0.258,0.13,0.111,9.598,328.37,31.35,4.8,0,0,37.691434,338.17,,1,1,1,1,,2000.5,,,13.7
823,-0.6,-0.06,0.93,0.258,0.13,0.111,9.598,328.37,31.35,4.8,0,0,37.691434,338.17,,1,1,1,1,,2001,,,13.7
823.25,-0.65,-0.065,0.88,0.08,0.14,0.12,9.541,328.47,30.43,4.7,0,0,36.585338,338.17,,1,1,1,1,,2001.5,,,13.7
823.5,-0.7,-0.07,0.88,0.08,0.14,0.12,9.541,328.47,30.43,4.7,0,0,36.585338,338.17,,1,1,1,1,,2002,,,13.7
823.75,-0.75,-0.075,0.741,-0.097,0.154,0.077,9.509,328.47,30.43,4.7,0,0,36.585338,338.17,,1,1,1,1,,2002.5,,,13.7
824,-0.8,-0.08,0.741,-0.097,0.154,0.077,9.509,328.47,30.43,4.7,0,0,36.585338,338.17,,1,1,1,1,,2003,,,13.7
824.25,-0.85,-0.085,0.536,-0.241,0.148,0.011,9.533,328.47,30.43,355.2,0,0,36.585338,328.67,,1,1,1,1,,2003.5,,,13.7
824.5,-0.9,-0.09,0.536,-0.241,0.148,0.011,9.533,328.47,30.43,355.2,0,0,36.585338,328.67,,1,1,1,1,,2004,,,13.7
824.75,-0.95,-0.095,0.295,-0.346,0.141,-0.081,9.567,328.47,30.43,355.2,0,0,36.585338,328.67,,1,1,1,1,,2004.5,,,13.7
825,-1,-0.1,0.295,-0.346,0.141,-0.081,9.567,328.47,30.43,355.2,0,0,36.585338,328.67,,1,1,1,1,,2005,,,13.8
825.25,-1.05,-0.105,0.048,-0.394,0.1,-0.146,9.666,328.47,30.43,357.7,0,0,36.585338,331.17,,1,1,1,1,,2005.5,,,13.8
825.5,-1.1,-0.11,0.048,-0.394,0.1,-0.146,9.666,328.47,30.43,357.7,0,0,36.585338,331.17,,1,1,1,1,,2006,,,13.8
825.75,-1.15,-0.115,-0.174,-0.386,0.067,-0.156,9.76,328.47,30.43,357.7,0,0,36.585338,331.17,,1,1,1,1,,2006.5,,,13.8
826,-1.2,-0.12,-0.174,-0.386,0.067,-0.156,9.76,328.47,30.43,357.7,0,0,36.585338,331.17,,1,1,1,1,,2007,,,13.8
826.25,-1.25,-0.125,-0.345,-0.323,0.026,-0.133,9.875,328.57,31.35,2.5,0,0,37.691434,336.07,,1,1,1,1,,2007.5,,,13.8
826.5,-1.3,-0.13,-0.345,-0.323,0.026,-0.133,9.875,328.57,31.35,2.5,0,0,37.691434,336.07,,1,1,1,1,,2008,,,13.8
826.75,-1.35,-0.135,-0.446,-0.22,0,-0.105,9.953,328.57,31.35,2.5,0,0,37.691434,336.07,,1,1,1,1,,2008.5,,,13.8
827,-1.4,-0.14,-0.446,-0.22,0,-0.105,9.953,328.57,31.35,2.5,0,0,37.691434,336.07,,1,1,1,1,,2009,,,13.8
827.25,-1.45,-0.145,-0.475,-0.103,-0.024,-0.065,10.001,328.57,29.33,358,0,0,35.262831,331.57,,1,1,1,1,,2009.5,,,13.8
827.5,-1.5,-0.15,-0.475,-0.103,-0.024,-0.065,10.001,328.57,29.33,358,0,0,35.262831,331.57,,1,1,1,1,,2010,,,13.8
827.75,-1.55,-0.155,-0.44,0.002,-0.015,-0.017,9.991,328.57,29.33,358,0,0,35.262831,331.57,,1,1,1,1,,2010.5,,,13.8
828,-1.6,-0.16,-0.44,0.002,-0.015,-0.017,9.991,328.57,29.33,358,0,0,35.262831,331.57,,1,1,1,1,,2011,,,13.8
828.25,-1.65,-0.165,-0.363,0.076,0.013,-0.023,9.945,328.47,29.33,7.2,0,0,35.262831,340.67,,1,1,1,1,,2011.5,,,13.8
828.5,-1.7,-0.17,-0.363,0.076,0.013,-0.023,9.945,328.47,29.33,7.2,0,0,35.262831,340.67,,1,1,1,1,,2012,,,13.8
828.75,-1.75,-0.175,-0.263,0.122,0.023,-0.018,9.907,328.47,29.33,7.2,0,0,35.262831,340.67,,1,1,1,1,,2012.5,,,13.8
829,-1.8,-0.18,-0.263,0.122,0.023,-0.018,9.907,328.47,29.33,7.2,0,0,35.262831,340.67,,1,1,1,1,,2013,,,13.8
829.25,-1.85,-0.185,-0.159,0.139,0.029,-0.053,9.869,328.47,29.33,5.5,0,0,35.262831,338.97,,1,1,1,1,,2013.5,,,13.8
829.5,-1.9,-0.19,-0.159,0.139,0.029,-0.053,9.869,328.47,29.33,5.5,0,0,35.262831,338.97,,1,1,1,1,,2014,,,13.8
829.75,-1.95,-0.195,-0.066,0.135,0.049,-0.071,9.834,328.47,29.33,5.5,0,0,35.262831,338.97,,1,1,1,1,,2014.5,,,13.8
830,-2,-0.2,-0.066,0.135,0.049,-0.071,9.834,328.47,29.33,5.5,0,0,35.262831,338.97,,1,1,1,1,,2015,,,13.8
830.25,-1.95,-0.195,0.009,0.111,0.079,-0.075,9.788,328.57,28.4,355.7,0,0,34.144712,329.27,,1,1,1,1,,2015.5,,,13.8
830.5,-1.9,-0.19,0.009,0.111,0.079,-0.075,9.788,328.57,28.4,355.7,0,0,34.144712,329.27,,1,1,1,1,,2016,,,13.8
830.75,-1.85,-0.185,0.058,0.073,0.091,-0.04,9.755,328.57,28.4,355.7,0,0,34.144712,329.27,,1,1,1,1,,2016.5,,,13.8
831,-1.8,-0.18,0.058,0.073,0.091,-0.04,9.755,328.57,28.4,355.7,0,0,34.144712,329.27,,1,1,1,1,,2017,,,13.9
831.25,-1.75,-0.175,0.079,0.021,0.106,-0.008,9.713,328.67,29.33,355.5,0,0,35.262831,329.17,,1,1,1,1,,2017.5,,,13.9
831.5,-1.7,-0.17,0.079,0.021,0.106,-0.008,9.713,328.67,29.33,355.5,0,0,35.262831,329.17,,1,1,1,1,,2018,,,13.9
831.75,-1.65,-0.165,0.068,-0.041,0.112,0.026,9.69,328.67,29.33,355.5,0,0,35.262831,329.17,,1,1,1,1,,2018.5,,,13.9
832,-1.6,-0.16,0.068,-0.041,0.112,0.026,9.69,328.67,29.33,355.5,0,0,35.262831,329.17,,1,1,1,1,,2019,,,13.9
832.25,-1.55,-0.155,0.03,-0.098,0.108,0.071,9.681,328.67,31.35,1.9,0,0,37.691434,335.57,,1,1,1,1,,2019.5,,,13.9
832.5,-1.5,-0.15,0.03,-0.098,0.108,0.071,9.681,328.67,31.35,1.9,0,0,37.691434,335.57,,1,1,1,1,,2020,,,13.9
832.75,-1.45,-0.145,-0.026,-0.141,0.088,0.001,9.707,328.67,31.35,1.9,0,0,37.691434,335.57,,1,1,1,1,,2020.5,,,13.9
833,-1.4,-0.14,-0.026,-0.141,0.088,0.001,9.707,328.67,31.35,1.9,0,0,37.691434,335.57,,1,1,1,1,,2021,,,13.9
833.25,-1.35,-0.135,-0.087,-0.154,0.06,-0.047,9.748,328.67,31.35,0.7,0,0,37.691434,334.37,,1,1,1,1,,2021.5,,,13.9
833.5,-1.3,-0.13,-0.087,-0.154,0.06,-0.047,9.748,328.67,31.35,0.7,0,0,37.691434,334.37,,1,1,1,1,,2022,,,13.9
833.75,-1.25,-0.125,-0.137,-0.138,0.02,-0.079,9.819,328.67,31.35,0.7,0,0,37.691434,334.37,,1,1,1,1,,2022.5,,,13.9
834,-1.2,-0.12,-0.137,-0.138,0.02,-0.079,9.819,328.67,31.35,0.7,0,0,37.691434,334.37,,1,1,1,1,,2023,,,13.9
834.25,-1.15,-0.115,-0.161,-0.082,-0.023,-0.084,9.907,328.77,32.28,3.9,0,0,38.809553,337.67,,1,1,1,1,,2023.5,,,13.9
834.5,-1.1,-0.11,-0.161,-0.082,-0.023,-0.084,9.907,328.77,32.28,3.9,0,0,38.809553,337.67,,1,1,1,1,,2024,,,13.9
834.75,-1.05,-0.105,-0.147,0.002,-0.05,-0.097,9.982,328.77,32.28,3.9,0,0,38.809553,337.67,,1,1,1,1,,2024.5,,,13.9
835,-1,-0.1,-0.147,0.002,-0.05,-0.097,9.982,328.77,32.28,3.9,0,0,38.809553,337.67,,1,1,1,1,,2025,,,13.9
835.25,-0.95,-0.095,-0.087,0.109,-0.067,-0.071,10.047,328.77,32.28,11.8,0,0,38.809553,345.57,,1,1,1,1,,2025.5,,,13.9
835.5,-0.9,-0.09,-0.087,0.109,-0.067,-0.071,10.047,328.77,32.28,11.8,0,0,38.809553,345.57,,1,1,1,1,,2026,,,13.9
835.75,-0.85,-0.085,0.016,0.213,-0.066,-0.053,10.065,328.77,32.28,11.8,0,0,38.809553,345.57,,1,1,1,1,,2026.5,,,13.9
836,-0.8,-0.08,0.016,0.213,-0.066,-0.053,10.065,328.77,32.28,11.8,0,0,38.809553,345.57,,1,1,1,1,,2027,,,13.9
836.25,-0.75,-0.075,0.15,0.304,-0.059,-0.102,10.075,328.77,31.35,13.5,0,0,37.691434,347.27,,1,1,1,1,,2027.5,,,13.9
836.5,-0.7,-0.07,0.15,0.304,-0.059,-0.102,10.075,328.77,31.35,13.5,0,0,37.691434,347.27,,1,1,1,1,,2028,,,13.9
836.75,-0.65,-0.065,0.297,0.36,-0.011,-0.123,10.011,328.77,31.35,13.5,0,0,37.691434,347.27,,1,1,1,1,,2028.5,,,13.9
837,-0.6,-0.06,0.297,0.36,-0.011,-0.123,10.011,328.77,31.35,13.5,0,0,37.691434,347.27,,1,1,1,1,,2029,,,14
837.25,-0.55,-0.055,0.434,0.37,0.039,-0.146,9.931,328.77,30.43,6.1,0,0,36.585338,339.87,,1,1,1,1,,2029.5,,,14
837.5,-0.5,-0.05,0.434,0.37,0.039,-0.146,9.931,328.77,30.43,6.1,0,0,36.585338,339.87,,1,1,1,1,,2030,,,14
837.75,-0.45,-0.045,0.537,0.324,0.106,-0.154,9.808,328.77,30.43,6.1,0,0,36.585338,339.87,,1,1,1,1,,2030.5,,,14
838,-0.4,-0.04,0.537,0.324,0.106,-0.154,9.808,328.77,30.43,6.1,0,0,36.585338,339.87,,1,1,1,1,,2031,,,14
838.25,-0.35,-0.035,0.58,0.214,0.163,-0.124,9.675,328.77,30.43,10.2,0,0,36.585338,343.97,,1,1,1,1,,2031.5,,,14
838.5,-0.3,-0.03,0.58,0.214,0.163,-0.124,9.675,328.77,30.43,10.2,0,0,36.585338,343.97,,1,1,1,1,,2032,,,14
838.75,-0.25,-0.025,0.545,0.058,0.212,-0.044,9.541,328.77,30.43,10.2,0,0,36.585338,343.97,,1,1,1,1,,2032.5,,,14
839,-0.2,-0.02,0.545,0.058,0.212,-0.044,9.541,328.77,30.43,10.2,0,0,36.585338,343.97,,1,1,1,1,,2033,,,14
839.25,-0.15,-0.015,0.427,-0.13,0.228,0.055,9.446,328.87,31.35,11.4,0,0,37.691434,345.27,,1,1,1,1,,2033.5,,,14
839.5,-0.1,-0.01,0.427,-0.13,0.228,0.055,9.446,328.87,31.35,11.4,0,0,37.691434,345.27,,1,1,1,1,,2034,,,14
839.75,-0.05,-0.005,0.231,-0.312,0.207,0.126,9.418,328.87,31.35,11.4,0,0,37.691434,345.27,,1,1,1,1,,2034.5,,,14
840,0,0,0.231,-0.312,0.207,0.126,9.418,328.87,31.35,11.4,0,0,37.691434,345.27,,1,1,1,1,,2035,,,14
840.25,0.05,0.005,-0.019,-0.467,0.179,0.135,9.429,328.97,29.33,4.2,0,0,35.262831,338.17,,1,1,1,1,,2035.5,,,14
840.5,0.1,0.01,-0.019,-0.467,0.179,0.135,9.429,328.97,29.33,4.2,0,0,35.262831,338.17,,1,1,1,1,,2036,,,14
840.75,0.15,0.015,-0.291,-0.56,0.12,0.13,9.523,328.97,29.33,4.2,0,0,35.262831,338.17,,1,1,1,1,,2036.5,,,14
841,0.2,0.02,-0.291,-0.56,0.12,0.13,9.523,328.97,29.33,4.2,0,0,35.262831,338.17,,1,1,1,1,,2037,,,14
841.25,0.25,0.025,-0.548,-0.582,0.068,0.091,9.636,329.07,28.4,4.5,0,0,34.144712,338.57,,1,1,1,1,,2037.5,,,14
841.5,0.3,0.03,-0.548,-0.582,0.068,0.091,9.636,329.07,28.4,4.5,0,0,34.144712,338.57,,1,1,1,1,,2038,,,14
841.75,0.35,0.035,-0.75,-0.523,0.003,0.028,9.805,329.07,28.4,4.5,0,0,34.144712,338.57,,1,1,1,1,,2038.5,,,14
842,0.4,0.04,-0.75,-0.523,0.003,0.028,9.805,329.07,28.4,4.5,0,0,34.144712,338.57,,1,1,1,1,,2039,,,14
842.25,0.45,0.045,-0.867,-0.388,-0.05,-0.034,9.958,329.07,29.33,9.8,0,0,35.262831,343.87,,1,1,1,1,,2039.5,,,14
842.5,0.5,0.05,-0.867,-0.388,-0.05,-0.034,9.958,329.07,29.33,9.8,0,0,35.262831,343.87,,1,1,1,1,,2040,,,14
842.75,0.55,0.055,-0.877,-0.195,-0.102,-0.073,10.119,329.07,29.33,9.8,0,0,35.262831,343.87,,1,1,1,1,,2040.5,,,14
843,0.6,0.06,-0.877,-0.195,-0.102,-0.073,10.119,329.07,29.33,9.8,0,0,35.262831,343.87,,1,1,1,1,,2041,,,14.1
843.25,0.65,0.065,-0.774,0.03,-0.109,-0.142,10.206,329.07,30.43,11.1,0,0,36.585338,345.17,,1,1,1,1,,2041.5,,,14.1
843.5,0.7,0.07,-0.774,0.03,-0.109,-0.142,10.206,329.07,30.43,11.1,0,0,36.585338,345.17,,1,1,1,1,,2042,,,14.1
843.75,0.75,0.075,-0.571,0.244,-0.109,-0.216,10.246,329.07,30.43,11.1,0,0,36.585338,345.17,,1,1,1,1,,2042.5,,,14.1
844,0.8,0.08,-0.571,0.244,-0.109,-0.216,10.246,329.07,30.43,11.1,0,0,36.585338,345.17,,1,1,1,1,,2043,,,14.1
844.25,0.85,0.085,-0.293,0.436,-0.105,-0.221,10.25,329.07,30.43,13.1,0,0,36.585338,347.17,,1,1,1,1,,2043.5,,,14.1
844.5,0.9,0.09,-0.293,0.436,-0.105,-0.221,10.25,329.07,30.43,13.1,0,0,36.585338,347.17,,1,1,1,1,,2044,,,14.1
844.75,0.95,0.095,0.024,0.561,-0.057,-0.213,10.162,329.07,30.43,13.1,0,0,36.585338,347.17,,1,1,1,1,,2044.5,,,14.1
845,1,0.1,0.024,0.561,-0.057,-0.213,10.162,329.07,30.43,13.1,0,0,36.585338,347.17,,1,1,1,1,,2045,,,14.1
845.25,1.05,0.105,0.339,0.626,-0.023,-0.143,10.079,329.07,30.43,11.7,0,0,36.585338,345.77,,1,1,1,1,,2045.5,,,14.1
845.5,1.1,0.11,0.339,0.626,-0.023,-0.143,10.079,329.07,30.43,11.7,0,0,36.585338,345.77,,1,1,1,1,,2046,,,14.1
845.75,1.15,0.115,0.615,0.603,0.045,-0.055,9.916,329.07,30.43,11.7,0,0,36.585338,345.77,,1,1,1,1,,2046.5,,,14.1
846,1.2,0.12,0.615,0.603,0.045,-0.055,9.916,329.07,30.43,11.7,0,0,36.585338,345.77,,1,1,1,1,,2047,,,14.1
846.25,1.25,0.125,0.814,0.51,0.094,0.003,9.778,329.07,28.4,10.6,0,0,34.144712,344.67,,1,1,1,1,,2047.5,,,14.1
846.5,1.3,0.13,0.814,0.51,0.094,0.003,9.778,329.07,28.4,10.6,0,0,34.144712,344.67,,1,1,1,1,,2048,,,14.1
846.75,1.35,0.135,0.913,0.344,0.163,0.065,9.593,329.07,28.4,10.6,0,0,34.144712,344.67,,1,1,1,1,,2048.5,,,14.1
847,1.4,0.14,0.913,0.344,0.163,0.065,9.593,329.07,28.4,10.6,0,0,34.144712,344.67,,1,1,1,1,,2049,,,14.1
847.25,1.45,0.145,0.895,0.14,0.183,0.135,9.501,329.17,28.4,7.7,0,0,34.144712,341.87,,1,1,1,1,,2049.5,,,14.1
847.5,1.5,0.15,0.895,0.14,0.183,0.135,9.501,329.17,28.4,7.7,0,0,34.144712,341.87,,1,1,1,1,,2050,,,14.1
847.75,1.55,0.155,0.768,-0.083,0.213,0.197,9.399,329.17,28.4,7.7,0,0,34.144712,341.87,,1,1,1,1,,2050.5,,,14.1
848,1.6,0.16,0.768,-0.083,0.213,0.197,9.399,329.17,28.4,7.7,0,0,34.144712,341.87,,1,1,1,1,,2051,,,14.1
848.25,1.65,0.165,0.544,-0.292,0.206,0.247,9.401,329.27,28.4,4.3,0,0,34.144712,338.57,,1,1,1,1,,2051.5,,,14.1
848.5,1.7,0.17,0.544,-0.292,0.206,0.247,9.401,329.27,28.4,4.3,0,0,34.144712,338.57,,1,1,1,1,,2052,,,14.1
848.75,1.75,0.175,0.258,-0.458,0.195,0.257,9.418,329.27,28.4,4.3,0,0,34.144712,338.57,,1,1,1,1,,2052.5,,,14.1
849,1.8,0.18,0.258,-0.458,0.195,0.257,9.418,329.27,28.4,4.3,0,0,34.144712,338.57,,1,1,1,1,,2053,,,14.2
849.25,1.85,0.185,-0.056,-0.564,0.147,0.201,9.521,329.47,29.33,10.2,0,0,35.262831,344.67,,1,1,1,1,,2053.5,,,14.2
849.5,1.9,0.19,-0.056,-0.564,0.147,0.201,9.521,329.47,29.33,10.2,0,0,35.262831,344.67,,1,1,1,1,,2054,,,14.2
849.75,1.95,0.195,-0.353,-0.583,0.092,0.152,9.661,329.47,29.33,10.2,0,0,35.262831,344.67,,1,1,1,1,,2054.5,,,14.2
850,2,0.2,-0.353,-0.583,0.092,0.152,9.661,329.47,29.33,10.2,0,0,35.262831,344.67,,1,1,1,1,,2055,,,14.2
850.25,1.95,0.195,-0.592,-0.523,0.032,0.074,9.824,329.47,32.28,6.9,0,0,38.809553,341.37,,1,1,1,1,,2055.5,,,14.2
850.5,1.9,0.19,-0.592,-0.523,0.032,0.074,9.824,329.47,32.28,6.9,0,0,38.809553,341.37,,1,1,1,1,,2056,,,14.2
850.75,1.85,0.185,-0.74,-0.381,-0.029,-0.042,9.987,329.47,32.28,6.9,0,0,38.809553,341.37,,1,1,1,1,,2056.5,,,14.2
851,1.8,0.18,-0.74,-0.381,-0.029,-0.042,9.987,329.47,32.28,6.9,0,0,38.809553,341.37,,1,1,1,1,,2057,,,14.2
851.25,1.75,0.175,-0.78,-0.199,-0.067,-0.182,10.103,329.37,35.04,8.1,0,0,42.127842,342.47,,1,1,1,1,,2057.5,,,14.2
851.5,1.7,0.17,-0.78,-0.199,-0.067,-0.182,10.103,329.37,35.04,8.1,0,0,42.127842,342.47,,1,1,1,1,,2058,,,14.2
851.75,1.65,0.165,-0.709,0.015,-0.105,-0.272,10.205,329.37,35.04,8.1,0,0,42.127842,342.47,,1,1,1,1,,2058.5,,,14.2
852,1.6,0.16,-0.709,0.015,-0.105,-0.272,10.205,329.37,35.04,8.1,0,0,42.127842,342.47,,1,1,1,1,,2059,,,14.2
852.25,1.55,0.155,-0.542,0.206,-0.087,-0.343,10.185,329.27,35.04,7.5,0,0,42.127842,341.77,,1,1,1,1,,2059.5,,,14.2
852.5,1.5,0.15,-0.542,0.206,-0.087,-0.343,10.185,329.27,35.04,7.5,0,0,42.127842,341.77,,1,1,1,1,,2060,,,14.2
