52594,0.039,-0.583,1.514,0.735,0.079,0.001,9.837,330.17,10,6.9,0,0,41.021746,342.07,,1,1,1,1,,433
52594.25,0.059,-0.827,1.6,0.547,0.164,-0.012,9.651,330.27,10,5.8,0,0,38.809553,341.07,,1,1,1,1,,433.5
52594.5,0.059,-0.827,1.6,0.547,0.164,-0.012,9.651,330.27,10,5.8,0,0,38.809553,341.07,,1,1,1,1,,434
52594.75,0.047,-1.039,1.547,0.296,0.237,-0.025,9.486,330.27,10,5.8,0,0,38.809553,341.07,,1,1,1,1,,434.5
52595,0.047,-1.039,1.547,0.296,0.237,-0.025,9.486,330.27,10,5.8,0,0,38.809553,341.07,,1,1,1,1,,435
52595.25,0.014,-1.197,1.352,0.008,0.3,-0.035,9.337,330.37,10,8.4,0,0,36.585338,343.77,,1,1,1,1,,435.5
52595.5,0.014,-1.197,1.352,0.008,0.3,-0.035,9.337,330.37,10,8.4,0,0,36.585338,343.77,,1,1,1,1,,436
52595.75,-0.035,-1.281,1.025,-0.303,0.347,-0.007,9.219,330.37,10,8.4,0,0,36.585338,343.77,,1,1,1,1,,436.5
52596,-0.035,-1.281,1.025,-0.303,0.347,-0.007,9.219,330.37,10,8.4,0,0,36.585338,343.77,,1,1,1,1,,437
52596.25,-0.091,-1.284,0.585,-0.602,0.362,0.035,9.148,330.57,10,10.8,0,0,38.809553,346.37,,1,1,1,1,,437.5
52596.5,-0.091,-1.284,0.585,-0.602,0.362,0.035,9.148,330.57,10,10.8,0,0,38.809553,346.37,,1,1,1,1,,438
52596.75,-0.146,-1.198,0.066,-0.87,0.353,0.084,9.133,330.57,10,10.8,0,0,38.809553,346.37,,1,1,1,1,,438.5
52597,-0.146,-1.198,0.066,-0.87,0.353,0.084,9.133,330.57,10,10.8,0,0,38.809553,346.37,,1,1,1,1,,439
52597.25,-0.192,-1.029,-0.489,-1.067,0.303,0.138,9.204,330.67,10,10.9,0,0,39.915649,346.57,,1,1,1,1,,439.5
52597.5,-0.192,-1.029,-0.489,-1.067,0.303,0.138,9.204,330.67,10,10.9,0,0,39.915649,346.57,,1,1,1,1,,440
52597.75,-0.225,-0.791,-1.029,-1.173,0.241,0.184,9.329,330.67,10,10.9,0,0,39.915649,346.57,,1,1,1,1,,440.5
52598,-0.225,-0.791,-1.029,-1.173,0.241,0.184,9.329,330.67,10,10.9,0,0,39.915649,346.57,,1,1,1,1,,441
52598.25,-0.237,-0.504,-1.498,-1.156,0.136,0.171,9.557,330.67,10,11.1,0,0,39.915649,346.77,,1,1,1,1,,441.5
52598.5,-0.237,-0.504,-1.498,-1.156,0.136,0.171,9.557,330.67,10,11.1,0,0,39.915649,346.77,,1,1,1,1,,442
52598.75,-0.226,-0.201,-1.839,-1.008,0.022,0.108,9.818,330.67,10,11.1,0,0,39.915649,346.77,,1,1,1,1,,442.5
52599,-0.226,-0.201,-1.839,-1.008,0.022,0.108,9.818,330.67,10,11.1,0,0,39.915649,346.77,,1,1,1,1,,443
52599.25,-0.2,0.088,-2.007,-0.739,-0.089,0.04,10.095,330.67,10,9,0,0,38.809553,344.67,,1,1,1,1,,443.5
52599.5,-0.2,0.088,-2.007,-0.739,-0.089,0.04,10.095,330.67,10,9,0,0,38.809553,344.67,,1,1,1,1,,444
52599.75,-0.164,0.331,-1.971,-0.372,-0.186,-0.058,10.348,330.67,10,9,0,0,38.809553,344.67,,1,1,1,1,,444.5
52600,-0.164,0.331,-1.971,-0.372,-0.186,-0.058,10.348,330.67,10,9,0,0,38.809553,344.67,,1,1,1,1,,445
52600.25,-0.121,0.503,-1.728,0.041,-0.251,-0.116,10.526,330.47,10,8.3,0,0,39.915649,343.77,,1,1,1,1,,445.5
52600.5,-0.121,0.503,-1.728,0.041,-0.251,-0.116,10.526,330.47,10,8.3,0,0,39.915649,343.77,,1,1,1,1,,446
52600.75,-0.075,0.586,-1.298,0.459,-0.278,-0.121,10.625,330.47,10,8.3,0,0,39.915649,343.77,,1,1,1,1,,446.5
52601,-0.075,0.586,-1.298,0.459,-0.278,-0.121,10.625,330.47,10,8.3,0,0,39.915649,343.77,,1,1,1,1,,447
52601.25,-0.031,0.574,-0.727,0.82,-0.26,-0.119,10.612,330.37,10,9.6,0,0,39.915649,344.97,,1,1,1,1,,447.5
52601.5,-0.031,0.574,-0.727,0.82,-0.26,-0.119,10.612,330.37,10,9.6,0,0,39.915649,344.97,,1,1,1,1,,448
52601.75,0.007,0.471,-0.079,1.093,-0.215,-0.109,10.53,330.37,10,9.6,0,0,39.915649,344.97,,1,1,1,1,,448.5
52602,0.007,0.471,-0.079,1.093,-0.215,-0.109,10.53,330.37,10,9.6,0,0,39.915649,344.97,,1,1,1,1,,449
52602.25,0.03,0.283,0.576,1.238,-0.137,-0.089,10.341,330.37,10,9.6,0,0,37.691434,344.97,,1,1,1,1,,449.5
52602.5,0.03,0.283,0.576,1.238,-0.137,-0.089,10.341,330.37,10,9.6,0,0,37.691434,344.97,,1,1,1,1,,450
52602.75,0.035,0.037,1.162,1.236,-0.031,-0.041,10.097,330.37,10,9.6,0,0,37.691434,344.97,,1,1,1,1,,450.5
52603,0.035,0.037,1.162,1.236,-0.031,-0.041,10.097,330.37,10,9.6,0,0,37.691434,344.97,,1,1,1,1,,451
52603.25,0.024,-0.241,1.613,1.089,0.086,-0.011,9.809,330.27,10,8.8,0,0,37.691434,344.07,,1,1,1,1,,451.5
