Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,MVS\MVS.csproj,File,MVS\Services\MODBUS\ModbusSetup.cs,37,12,T:System.IO.Ports.Parity,,,,,parity = modbusSetup.parity;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,MVS\MVS.csproj,File,MVS\Services\MODBUS\ModbusSetup.cs,36,12,T:System.IO.Ports.StopBits,,,,,stopBits = modbusSetup.stopBits;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,MVS\MVS.csproj,File,MVS\Services\MODBUS\ModbusSetup.cs,36,12,T:System.IO.Ports.StopBits,,,,,stopBits = modbusSetup.stopBits;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,MVS\MVS.csproj,File,MVS\Services\MODBUS\ModbusSetup.cs,15,12,T:System.IO.Ports.Handshake,,,,,handshake = Handshake.None;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,MVS\MVS.csproj,File,MVS\Services\MODBUS\ModbusSetup.cs,15,12,T:System.IO.Ports.Handshake,,,,,handshake = Handshake.None;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,MVS\MVS.csproj,File,MVS\Services\MODBUS\ModbusSetup.cs,15,12,F:System.IO.Ports.Handshake.None,,,,,handshake = Handshake.None;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,MVS\MVS.csproj,File,MVS\Services\MODBUS\ModbusSetup.cs,15,12,T:System.IO.Ports.Handshake,,,,,handshake = Handshake.None;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,MVS\MVS.csproj,File,MVS\Services\MODBUS\ModbusSetup.cs,14,12,T:System.IO.Ports.Parity,,,,,parity = Parity.None;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,MVS\MVS.csproj,File,MVS\Services\MODBUS\ModbusSetup.cs,14,12,T:System.IO.Ports.Parity,,,,,parity = Parity.None;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,MVS\MVS.csproj,File,MVS\Services\MODBUS\ModbusSetup.cs,14,12,F:System.IO.Ports.Parity.None,,,,,parity = Parity.None;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,MVS\MVS.csproj,File,MVS\Services\MODBUS\ModbusSetup.cs,14,12,T:System.IO.Ports.Parity,,,,,parity = Parity.None;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,MVS\MVS.csproj,File,MVS\Services\MODBUS\ModbusSetup.cs,13,12,T:System.IO.Ports.StopBits,,,,,stopBits = StopBits.One;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,MVS\MVS.csproj,File,MVS\Services\MODBUS\ModbusSetup.cs,13,12,T:System.IO.Ports.StopBits,,,,,stopBits = StopBits.One;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,MVS\MVS.csproj,File,MVS\Services\MODBUS\ModbusSetup.cs,13,12,F:System.IO.Ports.StopBits.One,,,,,stopBits = StopBits.One;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,MVS\MVS.csproj,File,MVS\Services\MODBUS\ModbusSetup.cs,13,12,T:System.IO.Ports.StopBits,,,,,stopBits = StopBits.One;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,MVS\MVS.csproj,File,MVS\Config\SensorConfigCollection.cs,56,12,M:System.Configuration.ConfigurationElementCollection.BaseRemove(System.Object),,,,,BaseRemove(name);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,MVS\MVS.csproj,File,MVS\Config\SensorConfigCollection.cs,51,12,M:System.Configuration.ConfigurationElementCollection.BaseRemoveAt(System.Int32),,,,,BaseRemoveAt(index);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,MVS\MVS.csproj,File,MVS\Config\SensorConfigCollection.cs,46,12,M:System.Configuration.ConfigurationElementCollection.BaseRemove(System.Object),,,,,BaseRemove(sensorDataConfig.id);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,MVS\MVS.csproj,File,MVS\Config\SensorConfigCollection.cs,39,8,T:System.Configuration.ConfigurationElement,,,,,protected override object GetElementKey(ConfigurationElement element)
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,MVS\MVS.csproj,File,MVS\Config\SensorConfigCollection.cs,34,8,T:System.Configuration.ConfigurationElement,,,,,protected override ConfigurationElement CreateNewElement()
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,MVS\MVS.csproj,File,MVS\Config\SensorConfigCollection.cs,31,12,M:System.Configuration.ConfigurationElementCollection.BaseClear,,,,,BaseClear();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,MVS\MVS.csproj,File,MVS\Config\SensorConfigCollection.cs,26,12,M:System.Configuration.ConfigurationElementCollection.BaseAdd(System.Configuration.ConfigurationElement),,,,,BaseAdd(sensorDataConfig);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,MVS\MVS.csproj,File,MVS\Config\SensorConfigCollection.cs,20,16,"M:System.Configuration.ConfigurationElementCollection.BaseAdd(System.Int32,System.Configuration.ConfigurationElement)",,,,,"BaseAdd(index, value);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,MVS\MVS.csproj,File,MVS\Config\SensorConfigCollection.cs,18,20,M:System.Configuration.ConfigurationElementCollection.BaseRemoveAt(System.Int32),,,,,BaseRemoveAt(index);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,MVS\MVS.csproj,File,MVS\Config\SensorConfigCollection.cs,16,16,T:System.Configuration.ConfigurationElement,,,,,if (BaseGet(index) != null)                  {                      BaseRemoveAt(index);                  }
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,MVS\MVS.csproj,File,MVS\Config\SensorConfigCollection.cs,16,16,M:System.Configuration.ConfigurationElementCollection.BaseGet(System.Int32),,,,,if (BaseGet(index) != null)                  {                      BaseRemoveAt(index);                  }
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,MVS\MVS.csproj,File,MVS\Config\SensorConfigCollection.cs,13,18,T:System.Configuration.ConfigurationElement,,,,,return (SensorConfig)BaseGet(index);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,MVS\MVS.csproj,File,MVS\Config\SensorConfigCollection.cs,13,18,M:System.Configuration.ConfigurationElementCollection.BaseGet(System.Int32),,,,,return (SensorConfig)BaseGet(index);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,MVS\MVS.csproj,File,MVS\Config\SensorConfigCollection.cs,7,8,M:System.Configuration.ConfigurationElementCollection.#ctor,,,,,public SensorConfigCollection()          {          }
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,MVS\MVS.csproj,File,MVS\Config\SensorConfigCollection.cs,7,8,M:System.Configuration.ConfigurationElementCollection.#ctor,,,,,public SensorConfigCollection()          {          }
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,MVS\MVS.csproj,File,MVS\Config\SensorConfigCollection.cs,5,42,T:System.Configuration.ConfigurationElementCollection,,,,,ConfigurationElementCollection
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\obj\Debug\Views\DataAnalysis.g.i.cs,210,12,T:System.Windows.Application,,,,,"System.Windows.Application.LoadComponent(this, resourceLocater);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\obj\Debug\Views\DataAnalysis.g.i.cs,210,12,"M:System.Windows.Application.LoadComponent(System.Object,System.Uri)",,,,,"System.Windows.Application.LoadComponent(this, resourceLocater);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,MVS\MVS.csproj,File,MVS\obj\Debug\Views\DataAnalysis.g.i.cs,207,12,T:System.Uri,,,,,"System.Uri resourceLocater = new System.Uri(""/MVS;V1.1.0.1106;component/views/dataanalysis.xaml"", System.UriKind.Relative);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,MVS\MVS.csproj,File,MVS\obj\Debug\Views\DataAnalysis.g.i.cs,207,12,"M:System.Uri.#ctor(System.String,System.UriKind)",,,,,"System.Uri resourceLocater = new System.Uri(""/MVS;V1.1.0.1106;component/views/dataanalysis.xaml"", System.UriKind.Relative);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Views\DataAnalysis.xaml.cs,17,12,P:System.Windows.FrameworkElement.DataContext,,,,,DataContext = projectVM;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Views\DataAnalysis.xaml.cs,9,8,M:System.Windows.Controls.UserControl.#ctor,,,,,public DataAnalysis()          {              InitializeComponent();          }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Views\DataAnalysis.xaml.cs,9,8,M:System.Windows.Controls.UserControl.#ctor,,,,,public DataAnalysis()          {              InitializeComponent();          }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\obj\Debug\Views\DataAnalysis.g.i.cs,65,99,T:System.Windows.Markup.IComponentConnector,,,,,IComponentConnector
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Views\DataAnalysis.xaml.cs,7,40,T:System.Windows.Controls.UserControl,,,,,UserControl
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Models\Project.cs,196,8,T:System.Windows.Visibility,,,,,public Visibility DurationWarning()
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Models\Project.cs,212,20,T:System.Windows.Visibility,,,,,return Visibility.Visible;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Models\Project.cs,212,20,T:System.Windows.Visibility,,,,,return Visibility.Visible;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Models\Project.cs,212,20,F:System.Windows.Visibility.Visible,,,,,return Visibility.Visible;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Models\Project.cs,208,20,T:System.Windows.Visibility,,,,,return Visibility.Collapsed;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Models\Project.cs,208,20,T:System.Windows.Visibility,,,,,return Visibility.Collapsed;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Models\Project.cs,208,20,F:System.Windows.Visibility.Collapsed,,,,,return Visibility.Collapsed;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Models\Project.cs,201,16,T:System.Windows.Visibility,,,,,return Visibility.Collapsed;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Models\Project.cs,201,16,T:System.Windows.Visibility,,,,,return Visibility.Collapsed;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Models\Project.cs,201,16,F:System.Windows.Visibility.Collapsed,,,,,return Visibility.Collapsed;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\LivoxLidar\Rendering\PointCloudMeshBuilder.cs,82,12,T:System.Windows.Media.Int32Collection,,,,,"return new PointCloudMeshResult              {                  Mesh = new MeshGeometry3D                  {                      Positions          = positions,                      TextureCoordinates = texCoords,                      TriangleIndices    = indices                  },                  ZMin = zMin,                  ZMax = zMax,                  DisplayedPointCount = displayCount              };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\LivoxLidar\Rendering\PointCloudMeshBuilder.cs,82,12,P:System.Windows.Media.Media3D.MeshGeometry3D.TriangleIndices,,,,,"return new PointCloudMeshResult              {                  Mesh = new MeshGeometry3D                  {                      Positions          = positions,                      TextureCoordinates = texCoords,                      TriangleIndices    = indices                  },                  ZMin = zMin,                  ZMax = zMax,                  DisplayedPointCount = displayCount              };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\LivoxLidar\Rendering\PointCloudMeshBuilder.cs,82,12,T:System.Windows.Media.PointCollection,,,,,"return new PointCloudMeshResult              {                  Mesh = new MeshGeometry3D                  {                      Positions          = positions,                      TextureCoordinates = texCoords,                      TriangleIndices    = indices                  },                  ZMin = zMin,                  ZMax = zMax,                  DisplayedPointCount = displayCount              };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\LivoxLidar\Rendering\PointCloudMeshBuilder.cs,82,12,P:System.Windows.Media.Media3D.MeshGeometry3D.TextureCoordinates,,,,,"return new PointCloudMeshResult              {                  Mesh = new MeshGeometry3D                  {                      Positions          = positions,                      TextureCoordinates = texCoords,                      TriangleIndices    = indices                  },                  ZMin = zMin,                  ZMax = zMax,                  DisplayedPointCount = displayCount              };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\LivoxLidar\Rendering\PointCloudMeshBuilder.cs,82,12,T:System.Windows.Media.Media3D.Point3DCollection,,,,,"return new PointCloudMeshResult              {                  Mesh = new MeshGeometry3D                  {                      Positions          = positions,                      TextureCoordinates = texCoords,                      TriangleIndices    = indices                  },                  ZMin = zMin,                  ZMax = zMax,                  DisplayedPointCount = displayCount              };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\LivoxLidar\Rendering\PointCloudMeshBuilder.cs,82,12,P:System.Windows.Media.Media3D.MeshGeometry3D.Positions,,,,,"return new PointCloudMeshResult              {                  Mesh = new MeshGeometry3D                  {                      Positions          = positions,                      TextureCoordinates = texCoords,                      TriangleIndices    = indices                  },                  ZMin = zMin,                  ZMax = zMax,                  DisplayedPointCount = displayCount              };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\LivoxLidar\Rendering\PointCloudMeshBuilder.cs,82,12,T:System.Windows.Media.Media3D.MeshGeometry3D,,,,,"return new PointCloudMeshResult              {                  Mesh = new MeshGeometry3D                  {                      Positions          = positions,                      TextureCoordinates = texCoords,                      TriangleIndices    = indices                  },                  ZMin = zMin,                  ZMax = zMax,                  DisplayedPointCount = displayCount              };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\LivoxLidar\Rendering\PointCloudMeshBuilder.cs,82,12,M:System.Windows.Media.Media3D.MeshGeometry3D.#ctor,,,,,"return new PointCloudMeshResult              {                  Mesh = new MeshGeometry3D                  {                      Positions          = positions,                      TextureCoordinates = texCoords,                      TriangleIndices    = indices                  },                  ZMin = zMin,                  ZMax = zMax,                  DisplayedPointCount = displayCount              };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\LivoxLidar\Rendering\PointCloudMeshBuilder.cs,82,12,T:System.Windows.Media.Media3D.MeshGeometry3D,,,,,"return new PointCloudMeshResult              {                  Mesh = new MeshGeometry3D                  {                      Positions          = positions,                      TextureCoordinates = texCoords,                      TriangleIndices    = indices                  },                  ZMin = zMin,                  ZMax = zMax,                  DisplayedPointCount = displayCount              };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\LivoxLidar\Rendering\PointCloudMeshBuilder.cs,78,60,M:System.Windows.Media.Int32Collection.Add(System.Int32),,,,,indices.Add(idx + 3);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\LivoxLidar\Rendering\PointCloudMeshBuilder.cs,78,38,M:System.Windows.Media.Int32Collection.Add(System.Int32),,,,,indices.Add(idx + 2);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\LivoxLidar\Rendering\PointCloudMeshBuilder.cs,78,16,M:System.Windows.Media.Int32Collection.Add(System.Int32),,,,,indices.Add(idx);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\LivoxLidar\Rendering\PointCloudMeshBuilder.cs,77,60,M:System.Windows.Media.Int32Collection.Add(System.Int32),,,,,indices.Add(idx + 2);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\LivoxLidar\Rendering\PointCloudMeshBuilder.cs,77,38,M:System.Windows.Media.Int32Collection.Add(System.Int32),,,,,indices.Add(idx + 1);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\LivoxLidar\Rendering\PointCloudMeshBuilder.cs,77,16,M:System.Windows.Media.Int32Collection.Add(System.Int32),,,,,indices.Add(idx);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\LivoxLidar\Rendering\PointCloudMeshBuilder.cs,75,35,M:System.Windows.Media.PointCollection.Add(System.Windows.Point),,,,,texCoords.Add(uv);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\LivoxLidar\Rendering\PointCloudMeshBuilder.cs,75,16,M:System.Windows.Media.PointCollection.Add(System.Windows.Point),,,,,texCoords.Add(uv);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\LivoxLidar\Rendering\PointCloudMeshBuilder.cs,74,35,M:System.Windows.Media.PointCollection.Add(System.Windows.Point),,,,,texCoords.Add(uv);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\LivoxLidar\Rendering\PointCloudMeshBuilder.cs,74,16,M:System.Windows.Media.PointCollection.Add(System.Windows.Point),,,,,texCoords.Add(uv);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\LivoxLidar\Rendering\PointCloudMeshBuilder.cs,72,16,T:System.Windows.Media.Media3D.Point3D,,,,,"positions.Add(new Point3D(x - quadHalfSize, y + quadHalfSize, z));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\LivoxLidar\Rendering\PointCloudMeshBuilder.cs,72,16,"M:System.Windows.Media.Media3D.Point3D.#ctor(System.Double,System.Double,System.Double)",,,,,"positions.Add(new Point3D(x - quadHalfSize, y + quadHalfSize, z));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\LivoxLidar\Rendering\PointCloudMeshBuilder.cs,72,16,M:System.Windows.Media.Media3D.Point3DCollection.Add(System.Windows.Media.Media3D.Point3D),,,,,"positions.Add(new Point3D(x - quadHalfSize, y + quadHalfSize, z));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\LivoxLidar\Rendering\PointCloudMeshBuilder.cs,71,16,T:System.Windows.Media.Media3D.Point3D,,,,,"positions.Add(new Point3D(x + quadHalfSize, y + quadHalfSize, z));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\LivoxLidar\Rendering\PointCloudMeshBuilder.cs,71,16,"M:System.Windows.Media.Media3D.Point3D.#ctor(System.Double,System.Double,System.Double)",,,,,"positions.Add(new Point3D(x + quadHalfSize, y + quadHalfSize, z));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\LivoxLidar\Rendering\PointCloudMeshBuilder.cs,71,16,M:System.Windows.Media.Media3D.Point3DCollection.Add(System.Windows.Media.Media3D.Point3D),,,,,"positions.Add(new Point3D(x + quadHalfSize, y + quadHalfSize, z));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\LivoxLidar\Rendering\PointCloudMeshBuilder.cs,70,16,T:System.Windows.Media.Media3D.Point3D,,,,,"positions.Add(new Point3D(x + quadHalfSize, y - quadHalfSize, z));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\LivoxLidar\Rendering\PointCloudMeshBuilder.cs,70,16,"M:System.Windows.Media.Media3D.Point3D.#ctor(System.Double,System.Double,System.Double)",,,,,"positions.Add(new Point3D(x + quadHalfSize, y - quadHalfSize, z));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\LivoxLidar\Rendering\PointCloudMeshBuilder.cs,70,16,M:System.Windows.Media.Media3D.Point3DCollection.Add(System.Windows.Media.Media3D.Point3D),,,,,"positions.Add(new Point3D(x + quadHalfSize, y - quadHalfSize, z));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\LivoxLidar\Rendering\PointCloudMeshBuilder.cs,69,16,T:System.Windows.Media.Media3D.Point3D,,,,,"positions.Add(new Point3D(x - quadHalfSize, y - quadHalfSize, z));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\LivoxLidar\Rendering\PointCloudMeshBuilder.cs,69,16,"M:System.Windows.Media.Media3D.Point3D.#ctor(System.Double,System.Double,System.Double)",,,,,"positions.Add(new Point3D(x - quadHalfSize, y - quadHalfSize, z));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\LivoxLidar\Rendering\PointCloudMeshBuilder.cs,69,16,M:System.Windows.Media.Media3D.Point3DCollection.Add(System.Windows.Media.Media3D.Point3D),,,,,"positions.Add(new Point3D(x - quadHalfSize, y - quadHalfSize, z));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\LivoxLidar\Rendering\PointCloudMeshBuilder.cs,67,16,T:System.Windows.Point,,,,,"var uv = new Point(u, 0.5);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\LivoxLidar\Rendering\PointCloudMeshBuilder.cs,67,16,"M:System.Windows.Point.#ctor(System.Double,System.Double)",,,,,"var uv = new Point(u, 0.5);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\LivoxLidar\Rendering\PointCloudMeshBuilder.cs,59,12,T:System.Windows.Media.PointCollection,,,,,var texCoords = new PointCollection();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\LivoxLidar\Rendering\PointCloudMeshBuilder.cs,59,12,M:System.Windows.Media.PointCollection.#ctor,,,,,var texCoords = new PointCollection();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\LivoxLidar\Rendering\PointCloudMeshBuilder.cs,58,12,T:System.Windows.Media.Int32Collection,,,,,var indices   = new Int32Collection();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\LivoxLidar\Rendering\PointCloudMeshBuilder.cs,58,12,M:System.Windows.Media.Int32Collection.#ctor,,,,,var indices   = new Int32Collection();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\LivoxLidar\Rendering\PointCloudMeshBuilder.cs,57,12,T:System.Windows.Media.Media3D.Point3DCollection,,,,,var positions = new Point3DCollection();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\LivoxLidar\Rendering\PointCloudMeshBuilder.cs,57,12,M:System.Windows.Media.Media3D.Point3DCollection.#ctor,,,,,var positions = new Point3DCollection();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\LivoxLidar\Rendering\PointCloudMeshBuilder.cs,14,42,T:System.Windows.Media.Media3D.MeshGeometry3D,,,,,set;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\LivoxLidar\Rendering\PointCloudMeshBuilder.cs,14,37,T:System.Windows.Media.Media3D.MeshGeometry3D,,,,,get;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\LivoxLidar\Rendering\PointCloudMeshBuilder.cs,14,8,T:System.Windows.Media.Media3D.MeshGeometry3D,,,,,public MeshGeometry3D Mesh
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\LivoxLidar\Rendering\TrackballCameraController.cs,223,16,T:System.Windows.Media.Media3D.PerspectiveCamera,,,,,"double rotZ = CameraMath.ComputeRollAngleDeg(_camera.LookDirection, _camera.UpDirection);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\LivoxLidar\Rendering\TrackballCameraController.cs,223,16,T:System.Windows.Media.Media3D.Vector3D,,,,,"double rotZ = CameraMath.ComputeRollAngleDeg(_camera.LookDirection, _camera.UpDirection);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\LivoxLidar\Rendering\TrackballCameraController.cs,223,16,P:System.Windows.Media.Media3D.ProjectionCamera.UpDirection,,,,,"double rotZ = CameraMath.ComputeRollAngleDeg(_camera.LookDirection, _camera.UpDirection);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\LivoxLidar\Rendering\TrackballCameraController.cs,223,16,T:System.Windows.Media.Media3D.PerspectiveCamera,,,,,"double rotZ = CameraMath.ComputeRollAngleDeg(_camera.LookDirection, _camera.UpDirection);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\LivoxLidar\Rendering\TrackballCameraController.cs,223,16,T:System.Windows.Media.Media3D.Vector3D,,,,,"double rotZ = CameraMath.ComputeRollAngleDeg(_camera.LookDirection, _camera.UpDirection);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\LivoxLidar\Rendering\TrackballCameraController.cs,223,16,P:System.Windows.Media.Media3D.ProjectionCamera.LookDirection,,,,,"double rotZ = CameraMath.ComputeRollAngleDeg(_camera.LookDirection, _camera.UpDirection);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\LivoxLidar\Rendering\TrackballCameraController.cs,218,16,T:System.Windows.Media.Media3D.PerspectiveCamera,,,,,_axisCamera.UpDirection = _camera.UpDirection;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\LivoxLidar\Rendering\TrackballCameraController.cs,218,16,T:System.Windows.Media.Media3D.Vector3D,,,,,_axisCamera.UpDirection = _camera.UpDirection;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\LivoxLidar\Rendering\TrackballCameraController.cs,218,16,P:System.Windows.Media.Media3D.ProjectionCamera.UpDirection,,,,,_axisCamera.UpDirection = _camera.UpDirection;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\LivoxLidar\Rendering\TrackballCameraController.cs,218,16,T:System.Windows.Media.Media3D.PerspectiveCamera,,,,,_axisCamera.UpDirection = _camera.UpDirection;
